open_time,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,trades,taker_base_volume,taker_quote_volume,ignore
1767552780000,91185.99,91186.00000000,91185.99000000,91186.0,0.70356,1767552839999,64154.81823340,241,0.31090000,28349.72740000,0
1767552840000,91186.0,91186.00000000,91181.96000000,91181.97,1.88486,1767552899999,171870.14635980,310,0.67363000,61423.38885240,0
1767552900000,91181.96,91181.97000000,91180.00000000,91180.01,0.74306,1767552959999,67753.16599560,280,0.27401000,24984.70764490,0
1767552960000,91180.0,91200.00000000,91180.00000000,91199.99,5.15383,1767553019999,469958.55131030,1763,4.99896000,455835.26552980,0
1767553020000,91199.99,91212.77000000,91198.99000000,91199.0,1.4994,1767553079999,136751.05116790,977,0.57112000,52087.81461980,0
1767553080000,91199.0,91205.39000000,91198.99000000,91205.39,4.26244,1767553139999,388750.57150610,930,4.11866000,375637.19601060,0
1767553140000,91205.39,91205.39000000,91205.38000000,91205.39,0.41983,1767553199999,38290.75643800,154,0.17526000,15984.65665140,0
1767553200000,91205.38,91205.39000000,91205.38000000,91205.39,1.07259,1767553259999,97825.98477040,397,0.62362000,56877.50531180,0
1767553260000,91205.38,91205.39000000,91121.14000000,91121.15,3.9052,1767553319999,356053.17079820,1896,0.31260000,28498.10561880,0
1767553320000,91121.14,91159.36000000,91121.14000000,91159.35,2.28298,1767553379999,208071.53321420,1297,1.97638000,180125.20160790,0
1767553380000,91159.36,91159.36000000,91096.27000000,91096.27,13.01551,1767553439999,1186230.43702720,1675,9.13099000,832264.76380850,0
1767553440000,91096.28,91100.00000000,91080.06000000,91094.14,4.9798,1767553499999,453635.39243360,1225,1.78008000,162150.68903310,0
1767553500000,91094.15,91094.15000000,91000.00000000,91019.75,11.24996,1767553559999,1024175.92646250,3345,1.84496000,167934.80519120,0
1767553560000,91019.75,91040.00000000,91000.00000000,91039.99,5.8546,1767553619999,532902.30212790,2802,2.49179000,226814.38749530,0
1767553620000,91039.99,91040.00000000,90988.21000000,91029.0,20.38371,1767553679999,1854948.66587300,2829,3.77479000,343524.36859520,0
1767553680000,91029.0,91077.38000000,90863.47000000,90910.44,97.63526,1767553739999,8879027.89347190,9873,35.58090000,3235571.57395330,0
1767553740000,90910.44,90949.22000000,90908.16000000,90930.11,7.06221,1767553799999,642214.87720770,2852,5.68272000,516770.88083330,0
1767553800000,90930.12,90958.00000000,90912.58000000,90945.72,9.14469,1767553859999,831650.11197340,3030,6.67416000,606971.42922330,0
1767553860000,90945.72,91025.99000000,90929.75000000,91023.71,4.7989,1767553919999,436666.38488050,3369,4.02885000,366598.27610240,0
1767553920000,91023.71,91052.71000000,90938.34000000,90951.98,32.42811,1767553979999,2950901.33381930,4330,8.53865000,776893.96577580,0
1767553980000,90951.98,90988.73000000,90923.74000000,90985.57,4.45853,1767554039999,405574.25441570,1948,3.06486000,278793.74397870,0
1767554040000,90985.57,91012.95000000,90985.57000000,91012.94,3.28514,1767554099999,298952.33911370,1255,1.79359000,163204.72042210,0
1767554100000,91012.95,91061.91000000,90987.33000000,91032.54,3.63401,1767554159999,330813.00942030,2300,2.97694000,270998.06271290,0
1767554160000,91032.53,91076.71000000,91032.53000000,91076.7,3.26826,1767554219999,297587.87353630,1718,2.56044000,233150.70238430,0
1767554220000,91076.7,91076.71000000,91033.67000000,91033.68,1.03777,1767554279999,94495.35424770,1160,0.17943000,16338.98796900,0
1767554280000,91033.68,91036.35000000,91033.67000000,91036.34,1.67024,1767554339999,152050.72844650,666,1.00816000,91777.66536380,0
1767554340000,91036.35,91051.41000000,91036.34000000,91046.98,1.32295,1767554399999,120443.88331870,754,0.62081000,56518.72375990,0
1767554400000,91046.98,91122.86000000,91046.97000000,91116.39,10.20419,1767554459999,929514.95757130,1876,6.94870000,632891.55757530,0
1767554460000,91116.4,91160.00000000,91116.39000000,91160.0,4.33918,1767554519999,395432.40209790,1172,3.61374000,329331.55155910,0
1767554520000,91159.99,91204.33000000,91128.00000000,91155.62,11.47567,1767554579999,1046018.08820000,3874,9.21779000,840171.63283800,0
1767554580000,91155.62,91182.72000000,91117.40000000,91182.7,12.01499,1767554639999,1095085.75751940,2174,6.91314000,630055.89112240,0
1767554640000,91182.71,91182.71000000,91129.84000000,91129.84,16.03482,1767554699999,1461469.51919610,1109,0.04973000,4532.91403530,0
1767554700000,91129.84,91150.00000000,91129.84000000,91149.99,2.17904,1767554759999,198590.55509570,811,1.99863000,182146.98643900,0
1767554760000,91150.0,91150.00000000,91094.00000000,91094.0,2.21267,1767554819999,201609.66256110,1634,0.09015000,8212.61658960,0
1767554820000,91094.01,91121.13000000,91094.00000000,91113.03,4.12481,1767554879999,375783.93504580,949,3.40294000,310012.92055470,0
1767554880000,91113.03,91113.04000000,91113.03000000,91113.04,0.28381,1767554939999,25858.79089490,154,0.18506000,16861.37918240,0
1767554940000,91113.03,91124.11000000,91112.95000000,91124.1,4.94644,1767554999999,450689.57372850,618,4.74452000,432291.55113300,0
1767555000000,91124.11,91124.11000000,91114.00000000,91114.91,1.54294,1767555059999,140596.97593160,762,0.24604000,22419.47212170,0
1767555060000,91114.9,91171.01000000,91114.90000000,91171.0,2.64971,1767555119999,241486.14713350,2071,1.85245000,168823.70546850,0
1767555120000,91171.0,91171.01000000,91163.16000000,91163.16,2.8698,1767555179999,261641.42398540,404,0.30075000,27419.65378170,0
1767555180000,91163.17,91169.28000000,91163.16000000,91169.28,1.2178,1767555239999,111023.49650520,503,0.76829000,70042.70248970,0
1767555240000,91169.27,91169.28000000,91158.23000000,91158.24,1.94402,1767555299999,177215.06599360,479,1.36103000,124069.49130720,0
1767555300000,91158.23,91182.32000000,91158.23000000,91166.0,4.26189,1767555359999,388529.09284090,1179,3.38428000,308514.73853420,0
1767555360000,91166.0,91166.00000000,91146.00000000,91151.61,5.54429,1767555419999,505356.58606490,1003,4.40559000,401559.59827620,0
1767555420000,91151.61,91151.62000000,91138.11000000,91138.11,1.45675,1767555479999,132778.46737270,628,0.67897000,61885.15429370,0
1767555480000,91138.1,91138.11000000,91101.56000000,91101.57,2.25922,1767555539999,205852.92552190,1069,0.41557000,37859.96815530,0
1767555540000,91101.57,91101.57000000,91101.56000000,91101.57,0.4071,1767555599999,37087.44652390,132,0.14479000,13190.59632030,0
1767555600000,91101.56,91101.57000000,91054.00000000,91054.01,2.95414,1767555659999,269045.13507500,972,1.21793000,110901.28268480,0
1767555660000,91054.0,91091.39000000,91054.00000000,91091.38,5.97792,1767555719999,544432.42859460,1060,5.85595000,533322.31013410,0
1767555720000,91091.39,91091.39000000,91091.38000000,91091.39,0.50444,1767555779999,45950.13956470,207,0.38375000,34956.32091250,0
1767555780000,91091.39,91091.39000000,91080.00000000,91080.01,0.84471,1767555839999,76944.15125380,268,0.29228000,26624.12575480,0
1767555840000,91080.01,91080.01000000,91068.00000000,91068.01,1.46792,1767555899999,133687.19944600,374,0.06728000,6127.29133280,0
1767555900000,91068.01,91070.91000000,91068.00000000,91070.91,5.51021,1767555959999,501804.50008980,403,5.46306000,497510.54064980,0
1767555960000,91070.9,91078.91000000,91070.90000000,91078.91,3.33806,1767556019999,304002.99684690,375,2.80798000,255725.82821810,0
1767556020000,91078.91,91078.91000000,91078.90000000,91078.91,0.50678,1767556079999,46156.96775530,137,0.28133000,25623.22975030,0
1767556080000,91078.91,91078.91000000,91078.90000000,91078.91,0.27224,1767556139999,24795.32191640,118,0.21804000,19858.84553640,0
1767556140000,91078.91,91132.19000000,91078.90000000,91124.38,8.59841,1767556199999,783283.79872930,2005,7.91085000,720632.72084580,0
1767556200000,91124.39,91124.39000000,91124.38000000,91124.39,0.74931,1767556259999,68280.41528900,175,0.61112000,55687.93721680,0
1767556260000,91124.39,91124.39000000,91114.00000000,91114.0,0.86847,1767556319999,79135.49566560,467,0.18161000,16547.83940170,0
1767556320000,91114.01,91114.01000000,91114.00000000,91114.0,0.28878,1767556379999,26311.90175140,192,0.08314000,7575.21879140,0
1767556380000,91114.0,91114.01000000,91110.12000000,91110.12,0.4327,1767556439999,39423.81346420,279,0.04228000,3852.20630680,0
1767556440000,91110.12,91110.13000000,91110.12000000,91110.12,0.10125,1767556499999,9224.90020890,125,0.05589000,5092.14516570,0
1767556500000,91110.12,91148.78000000,91110.12000000,91148.78,2.53735,1767556559999,231202.52857000,1497,2.42980000,221401.82990380,0
1767556560000,91148.79,91148.79000000,91148.75000000,91148.75,4.9219,1767556619999,448625.17654940,241,0.37191000,33899.14331850,0
1767556620000,91148.76,91175.31000000,91148.75000000,91170.76,2.71865,1767556679999,247817.80431150,1088,2.30615000,210212.74342410,0
1767556680000,91170.76,91170.77000000,91138.06000000,91138.07,3.73973,1767556739999,340877.90604830,837,0.22574000,20579.42299040,0
1767556740000,91138.06,91138.07000000,91138.06000000,91138.07,1.51193,1767556799999,137794.37856230,167,1.15065000,104868.02024550,0
1767556800000,91138.06,91149.28000000,91132.00000000,91132.01,1.98831,1767556859999,181209.31421190,959,0.97120000,88512.82234570,0
1767556860000,91132.0,91132.01000000,91132.00000000,91132.0,0.34327,1767556919999,31282.88430520,109,0.26652000,24288.50330520,0
1767556920000,91132.0,91160.00000000,91132.00000000,91160.0,3.18151,1767556979999,289965.54423800,1031,2.95733000,269530.10658670,0
1767556980000,91160.0,91166.00000000,91159.99000000,91165.99,0.4461,1767557039999,40667.74696510,574,0.33832000,30842.11676990,0
1767557040000,91166.0,91166.00000000,91148.00000000,91148.01,0.96862,1767557099999,88300.09101220,799,0.15415000,14052.27221050,0
1767557100000,91148.0,91148.01000000,91148.00000000,91148.01,0.67723,1767557159999,61728.16495490,160,0.49149000,44798.33543490,0
1767557160000,91148.0,91148.01000000,91134.47000000,91134.8,3.25982,1767557219999,297085.86035910,803,2.75620000,251184.89490280,0
1767557220000,91134.79,91221.02000000,91134.79000000,91216.4,9.25351,1767557279999,843681.20858940,3497,8.57579000,781870.03621270,0
1767557280000,91216.41,91216.41000000,91212.90000000,91212.91,1.11915,1767557339999,102082.90708280,320,0.44424000,40520.92948340,0
1767557340000,91212.9,91228.00000000,91199.44000000,91199.44,6.39921,1767557399999,583690.58547390,1220,4.14186000,377802.21121220,0
1767557400000,91199.45,91231.21000000,91199.44000000,91231.2,4.23342,1767557459999,386148.64821330,1605,3.83204000,349530.99058970,0
1767557460000,91231.21,91249.35000000,91231.20000000,91244.9,3.61133,1767557519999,329493.32300850,1030,2.73782000,249788.40720120,0
1767557520000,91244.9,91258.24000000,91244.89000000,91258.24,4.47594,1767557579999,408434.81940730,909,4.39628000,401165.65313090,0
1767557580000,91258.23,91282.33000000,91258.23000000,91282.33,3.29108,1767557639999,300371.37912250,844,3.24552000,296212.80001600,0
1767557640000,91282.32,91282.33000000,91270.00000000,91270.0,1.17392,1767557699999,107153.85779280,400,0.07353000,6711.53374740,0
1767557700000,91270.01,91270.01000000,91240.00000000,91240.0,5.50918,1767557759999,502724.34545230,692,0.09965000,9093.21661090,0
1767557760000,91240.0,91246.66000000,91240.00000000,91246.66,1.60707,1767557819999,146630.89868390,281,1.49430000,136341.10407090,0
1767557820000,91246.66,91272.00000000,91246.65000000,91272.0,4.47614,1767557879999,408486.41656920,701,3.39113000,309459.68132880,0
1767557880000,91272.0,91272.00000000,91271.99000000,91272.0,0.22755,1767557939999,20768.94217580,159,0.08513000,7769.98536000,0
1767557940000,91271.99,91272.00000000,91254.00000000,91254.01,1.79499,1767557999999,163814.96756210,622,0.10604000,9677.55850230,0
1767558000000,91254.0,91254.01000000,91254.00000000,91254.01,0.86974,1767558059999,79367.25796370,143,0.40037000,36535.36798370,0
1767558060000,91254.01,91262.00000000,91254.01000000,91262.0,1.0974,1767558119999,100147.23537220,330,1.01475000,92604.43189870,0
1767558120000,91262.0,91262.00000000,91261.50000000,91261.5,0.58835,1767558179999,53693.95221790,295,0.05679000,5182.76177700,0
1767558180000,91261.5,91261.51000000,91261.50000000,91261.51,0.86659,1767558239999,79086.31100640,140,0.77214000,70466.66233140,0
1767558240000,91261.51,91261.51000000,91261.50000000,91261.5,2.71812,1767558299999,248059.73423330,156,2.58533000,235941.11964830,0
1767558300000,91261.51,91285.38000000,91261.50000000,91285.37,4.97679,1767558359999,454266.72529510,974,4.93782000,450709.68998530,0
1767558360000,91285.38,91285.38000000,91285.37000000,91285.37,0.29203,1767558419999,26658.06895300,138,0.23519000,21469.40852220,0
1767558420000,91285.38,91317.14000000,91285.37000000,91317.13,6.74154,1767558479999,615501.06552300,1321,6.50719000,594105.52133440,0
1767558480000,91317.14,91340.00000000,91317.14000000,91340.0,5.09051,1767558539999,464896.59826450,869,4.49505000,410513.79138650,0
1767558540000,91340.0,91340.00000000,91339.99000000,91339.99,0.42825,1767558599999,39116.35383970,96,0.31222000,28518.17480000,0
1767558600000,91340.0,91340.00000000,91299.00000000,91299.01,3.61373,1767558659999,330009.22269810,1136,0.39419000,35990.62559370,0
1767558660000,91299.01,91299.01000000,91282.00000000,91282.0,3.14915,1767558719999,287500.52455910,621,0.03522000,3215.41712220,0
1767558720000,91282.0,91282.00000000,91270.00000000,91280.0,2.62835,1767558779999,239900.77325370,677,0.88416000,80699.27286380,0
1767558780000,91279.99,91308.00000000,91279.99000000,91308.0,4.11424,1767558839999,375607.36384670,813,3.37177000,307814.18652160,0
1767558840000,91308.0,91308.00000000,91294.00000000,91294.01,6.62649,1767558899999,605036.99335680,539,0.08476000,7738.46795910,0
1767558900000,91294.01,91320.00000000,91294.00000000,91319.99,2.61545,1767558959999,238795.09066440,857,2.30831000,210752.27136600,0
1767558960000,91319.99,91320.00000000,91319.99000000,91320.0,0.52059,1767559019999,47540.27518160,122,0.15875000,14497.05000000,0
1767559020000,91319.99,91320.00000000,91300.15000000,91300.15,1.23,1767559079999,112318.82383250,656,0.07647000,6983.18127680,0
1767559080000,91300.15,91323.00000000,91300.15000000,91322.99,3.49504,1767559139999,319156.09865350,620,2.96789000,271024.68249500,0
1767559140000,91323.0,91323.00000000,91322.99000000,91322.99,0.77521,1767559199999,70794.50195640,170,0.68785000,62816.52555000,0
1767559200000,91322.99,91338.00000000,91322.99000000,91338.0,2.84853,1767559259999,260163.46398820,487,1.65670000,151306.68736650,0
1767559260000,91338.0,91338.00000000,91322.99000000,91322.99,0.76599,1767559319999,69961.74087770,539,0.04998000,4564.49855230,0
1767559320000,91323.0,91323.00000000,91302.00000000,91302.01,2.40866,1767559379999,219953.31758800,766,0.21025000,19196.42252970,0
1767559380000,91302.01,91302.01000000,91302.00000000,91302.0,2.19015,1767559439999,199965.07661140,144,0.13114000,11973.34559140,0
1767559440000,91302.0,91302.01000000,91295.60000000,91295.61,1.43159,1767559499999,130698.83551940,423,0.07780000,7102.79934600,0
1767559500000,91295.6,91295.61000000,91267.81000000,91267.81,2.57095,1767559559999,234677.64553020,1210,0.24392000,22265.28562730,0
1767559560000,91267.82,91267.82000000,91267.81000000,91267.82,0.60915,1767559619999,55595.78836460,160,0.19031000,17369.17882420,0
1767559620000,91267.82,91288.00000000,91267.81000000,91288.0,2.19245,1767559679999,200113.78542690,864,1.97264000,180051.71316540,0
1767559680000,91287.99,91288.00000000,91287.99000000,91287.99,1.48349,1767559739999,135424.83408500,216,1.37999000,125976.52712000,0
1767559740000,91287.99,91288.00000000,91287.99000000,91287.99,0.19417,1767559799999,17725.39023360,111,0.12153000,11094.23064000,0
1767559800000,91288.0,91326.89000000,91287.99000000,91326.88,4.34396,1767559859999,396613.97196530,1038,4.24977000,388012.96272250,0
1767559860000,91326.88,91349.38000000,91326.88000000,91334.96,3.20201,1767559919999,292479.57079380,1258,1.67608000,153091.28235420,0
1767559920000,91334.96,91342.57000000,91332.00000000,91332.01,1.1709,1767559979999,106946.87492650,647,0.49948000,45620.97430520,0
1767559980000,91332.01,91332.01000000,91332.00000000,91332.0,2.16329,1767560039999,197577.60529400,251,0.30140000,27527.46781400,0
1767560040000,91332.01,91332.01000000,91313.94000000,91313.95,5.24226,1767560099999,478765.07498030,585,0.16760000,15305.70920560,0
1767560100000,91313.95,91313.95000000,91313.94000000,91313.94,0.31457,1767560159999,28724.62778460,160,0.16788000,15329.78592600,0
1767560160000,91313.95,91313.95000000,91313.94000000,91313.94,0.43209,1767560219999,39455.84151360,118,0.11790000,10765.91470500,0
1767560220000,91313.94,91313.95000000,91313.94000000,91313.94,0.36397,1767560279999,33235.53521210,183,0.04703000,4294.49506850,0
1767560280000,91313.95,91313.95000000,91297.13000000,91297.13,1.20516,1767560339999,110034.39960140,754,0.09503000,8676.01806250,0
1767560340000,91297.13,91313.94000000,91297.13000000,91313.94,1.91362,1767560399999,174717.27644040,677,1.76870000,161486.13067640,0
1767560400000,91313.93,91313.94000000,91293.10000000,91293.1,1.06245,1767560459999,97003.64547880,642,0.15055000,13745.23828610,0
1767560460000,91293.11,91293.11000000,91282.30000000,91282.3,1.57583,1767560519999,143848.71619760,327,0.14920000,13619.41574900,0
1767560520000,91282.31,91282.31000000,91267.71000000,91267.72,1.31132,1767560579999,119687.78548900,509,0.52597000,48004.90069860,0
1767560580000,91267.71,91337.81000000,91267.71000000,91329.99,5.00497,1767560639999,456989.72652710,2142,3.15098000,287656.30873340,0
1767560640000,91329.98,91349.38000000,91329.98000000,91349.38,0.72491,1767560699999,66211.91906980,627,0.61047000,55759.13491060,0
1767560700000,91349.37,91356.93000000,91349.37000000,91356.92,1.66974,1767560759999,152534.18002280,432,1.16587000,106502.66621190,0
1767560760000,91356.92,91374.96000000,91356.92000000,91361.43,3.95176,1767560819999,361056.33872850,1173,3.27525000,299245.47712040,0
1767560820000,91361.44,91361.44000000,91352.00000000,91352.01,1.36471,1767560879999,124670.74379310,454,0.40523000,37019.24928220,0
1767560880000,91352.01,91379.99000000,91352.00000000,91379.99,1.33534,1767560939999,122004.11086210,860,1.23895000,113196.72694310,0
1767560940000,91379.98,91379.99000000,91374.02000000,91374.02,1.56545,1767560999999,143050.66016110,284,1.05635000,96529.25243650,0
1767561000000,91374.03,91379.99000000,91371.68000000,91379.98,1.10217,1767561059999,100710.13459280,453,0.89941000,82182.93036890,0
1767561060000,91379.99,91413.04000000,91379.98000000,91399.51,5.59337,1767561119999,511199.65091820,1611,4.93977000,451457.57764480,0
1767561120000,91399.5,91399.51000000,91358.00000000,91358.01,2.45656,1767561179999,224508.49349450,865,1.19831000,109522.93282650,0
1767561180000,91358.01,91421.96000000,91358.00000000,91421.96,9.48821,1767561239999,866959.61460030,1349,8.93856000,816729.49825080,0
1767561240000,91421.95,91421.96000000,91360.00000000,91360.01,6.6301,1767561299999,605980.60085130,1774,1.65685000,151458.08988920,0
1767561300000,91360.0,91360.01000000,91338.00000000,91338.0,1.38403,1767561359999,126427.79186800,550,0.58925000,53826.65696030,0
1767561360000,91338.01,91355.00000000,91338.00000000,91348.59,7.54344,1767561419999,689016.28451670,643,7.10262000,648749.27178940,0
1767561420000,91348.6,91348.60000000,91338.00000000,91338.0,0.7253,1767561479999,66252.08692740,220,0.41953000,38321.17609950,0
1767561480000,91338.01,91346.30000000,91338.00000000,91338.01,1.94399,1767561539999,177562.98539170,441,1.46537000,133845.91113140,0
1767561540000,91338.01,91338.01000000,91312.38000000,91312.39,2.3221,1767561599999,212078.87094670,407,0.13311000,12156.35870600,0
1767561600000,91312.38,91325.20000000,91312.38000000,91325.19,2.24214,1767561659999,204743.76042460,516,1.90275000,173751.25953670,0
1767561660000,91325.19,91325.20000000,91325.19000000,91325.2,1.25032,1767561719999,114185.72088220,226,0.93214000,85127.87192800,0
1767561720000,91325.2,91325.20000000,91318.79000000,91318.79,0.96265,1767561779999,87913.15553660,253,0.11527000,10526.96095600,0
1767561780000,91318.79,91318.80000000,91308.01000000,91308.02,2.85846,1767561839999,261013.52715760,393,0.30591000,27932.07035520,0
1767561840000,91308.02,91318.40000000,91308.01000000,91318.4,0.85738,1767561899999,78291.05590780,429,0.68482000,62533.32974380,0
1767561900000,91318.4,91318.40000000,91318.39000000,91318.39,1.39826,1767561959999,127686.86351900,143,1.15176000,105176.88038400,0
1767561960000,91318.39,91344.00000000,91318.39000000,91344.0,2.84496,1767562019999,259819.89817670,882,2.70230000,246791.03150010,0
1767562020000,91344.0,91344.00000000,91343.99000000,91343.99,0.53304,1767562079999,48690.00144480,144,0.10152000,9273.24288000,0
1767562080000,91344.0,91344.00000000,91322.88000000,91322.88,1.46332,1767562139999,133645.17008340,555,0.45902000,41919.66639220,0
1767562140000,91322.89,91322.89000000,91312.00000000,91312.0,3.45952,1767562199999,315908.12759840,495,0.82536000,75365.71764860,0
1767562200000,91312.0,91321.38000000,91312.00000000,91321.38,1.64326,1767562259999,150055.81677760,447,0.87785000,80160.22134880,0
1767562260000,91321.38,91326.00000000,91321.37000000,91325.99,1.48792,1767562319999,135879.89078950,319,1.38899000,126845.37400800,0
1767562320000,91326.0,91326.00000000,91300.00000000,91300.0,1.90431,1767562379999,173887.48361170,585,0.07914000,7227.10488880,0
1767562380000,91300.01,91300.01000000,91292.00000000,91292.0,1.73846,1767562439999,158720.44641660,273,0.08553000,7808.74681530,0
1767562440000,91292.0,91327.43000000,91292.00000000,91327.43,1.78781,1767562499999,163238.11951340,1202,1.61390000,147358.87265480,0
1767562500000,91327.42,91332.00000000,91327.42000000,91332.0,0.92448,1767562559999,84433.83232820,353,0.80210000,73256.63564460,0
1767562560000,91332.0,91332.00000000,91331.99000000,91331.99,0.5669,1767562619999,51776.10683780,158,0.17068000,15588.54576000,0
1767562620000,91332.0,91342.51000000,91331.99000000,91342.51,1.12205,1767562679999,102487.49027760,470,0.90546000,82704.35387440,0
1767562680000,91342.5,91344.00000000,91326.00000000,91326.0,1.5289,1767562739999,139649.08000150,642,0.55159000,50382.13243710,0
1767562740000,91326.01,91326.01000000,91294.00000000,91294.0,1.0155,1767562799999,92723.06619070,846,0.28568000,26083.24653940,0
1767562800000,91294.0,91294.01000000,91254.00000000,91254.0,2.51986,1767562859999,230011.93742570,1135,0.13711000,12514.40577030,0
1767562860000,91254.0,91254.01000000,91244.12000000,91244.12,1.05505,1767562919999,96275.64741430,410,0.52806000,48187.48857840,0
1767562920000,91244.12,91245.60000000,91232.12000000,91232.13,4.86192,1767562979999,443612.80536810,639,1.46450000,133626.45404140,0
1767562980000,91232.12,91232.13000000,91224.00000000,91224.0,0.58647,1767563039999,53504.42451340,335,0.12246000,11172.26733480,0
1767563040000,91224.01,91224.01000000,91212.00000000,91212.0,1.12307,1767563099999,102438.87406270,366,0.50352000,45927.08347520,0
1767563100000,91212.0,91212.01000000,91182.71000000,91182.71,3.3172,1767563159999,302534.05414070,660,0.24028000,21913.77688970,0
1767563160000,91182.71,91206.00000000,91182.71000000,91190.92,4.96783,1767563219999,453045.80235390,1049,2.27865000,207793.31189060,0
1767563220000,91190.93,91197.32000000,91190.92000000,91197.32,0.73485,1767563279999,67014.68389610,287,0.27595000,25164.52492860,0
1767563280000,91197.32,91197.32000000,91197.31000000,91197.32,0.6753,1767563339999,61585.54562170,113,0.21787000,19869.16010840,0
1767563340000,91197.32,91197.32000000,91190.92000000,91190.92,0.99404,1767563399999,90653.25897050,325,0.30590000,27897.21616090,0
1767563400000,91190.92,91190.93000000,91190.92000000,91190.92,0.31747,1767563459999,28950.38317140,136,0.17990000,16405.24830700,0
1767563460000,91190.92,91203.69000000,91190.92000000,91203.68,1.95535,1767563519999,178318.20713040,463,1.58785000,144801.78365840,0
1767563520000,91203.68,91223.26000000,91203.68000000,91223.26,4.02427,1767563579999,367078.44659860,796,2.64889000,241617.13768820,0
1767563580000,91223.25,91249.56000000,91223.25000000,91249.56,5.09116,1767563639999,464446.64473250,755,4.64562000,423801.96160270,0
1767563640000,91249.56,91294.00000000,91249.55000000,91294.0,5.8873,1767563699999,537351.11315700,960,5.46087000,498421.98791170,0
1767563700000,91294.0,91294.00000000,91293.99000000,91294.0,0.93307,1767563759999,85183.68639140,217,0.31421000,28685.48774000,0
1767563760000,91293.99,91294.00000000,91293.99000000,91293.99,0.73406,1767563819999,67015.27074910,189,0.44497000,40623.09118000,0
1767563820000,91294.0,91294.00000000,91276.50000000,91276.51,1.36949,1767563879999,125017.76796730,630,0.10847000,9901.47119300,0
1767563880000,91276.5,91276.51000000,91268.88000000,91268.88,1.89963,1767563939999,173381.31588420,322,0.12350000,11271.94543040,0
1767563940000,91268.89,91279.99000000,91268.88000000,91279.99,1.94517,1767563999999,177536.74267390,398,1.67459000,152840.15784250,0
1767564000000,91279.99,91279.99000000,91252.49000000,91252.49,1.88098,1767564059999,171668.37577240,1026,0.39872000,36387.59658900,0
1767564060000,91252.5,91296.81000000,91252.49000000,91296.81,2.0371,1767564119999,185937.12776580,1373,1.78172000,162625.78058310,0
1767564120000,91296.81,91316.00000000,91296.80000000,91316.0,2.86838,1767564179999,261896.86176530,1149,2.60342000,237705.07317050,0
1767564180000,91315.99,91338.00000000,91315.99000000,91338.0,2.40936,1767564239999,220034.54872480,695,1.86643000,170446.00507800,0
1767564240000,91337.99,91375.99000000,91337.99000000,91375.99,5.11833,1767564299999,467581.40470860,1623,3.90232000,356488.36392540,0
1767564300000,91375.99,91401.98000000,91375.98000000,91401.98,4.0848,1767564359999,373303.26867400,983,3.65214000,333764.32812960,0
1767564360000,91401.97,91401.98000000,91336.00000000,91336.0,4.89443,1767564419999,447209.61498540,1895,0.48067000,43912.36318620,0
1767564420000,91336.0,91336.01000000,91336.00000000,91336.0,3.10147,1767564479999,283275.86586010,180,0.19401000,17720.09930010,0
1767564480000,91336.0,91350.00000000,91336.00000000,91349.99,1.47482,1767564539999,134709.55859780,505,1.21135000,110642.63118310,0
1767564540000,91350.0,91350.00000000,91349.99000000,91349.99,0.79297,1767564599999,72437.80391740,160,0.23471000,21440.75850000,0
1767564600000,91349.99,91350.00000000,91349.99000000,91350.0,0.29029,1767564659999,26517.99000610,117,0.14090000,12871.21500000,0
1767564660000,91349.99,91350.00000000,91349.99000000,91350.0,2.19243,1767564719999,200278.46797560,179,0.93999000,85868.08650000,0
1767564720000,91349.99,91350.00000000,91349.99000000,91350.0,0.36213,1767564779999,33080.57328310,111,0.14044000,12829.19400000,0
1767564780000,91349.99,91349.99000000,91150.47000000,91172.27,16.15686,1767564839999,1474272.19690950,5386,5.45356000,497463.94115450,0
1767564840000,91172.27,91195.97000000,91172.27000000,91191.59,2.29548,1767564899999,209324.00055990,895,1.68081000,153271.07981410,0
1767564900000,91191.59,91191.59000000,91150.47000000,91150.48,4.21638,1767564959999,384398.43254230,1079,0.90510000,82509.12000110,0
1767564960000,91150.48,91204.33000000,91150.48000000,91204.32,1.9069,1767565019999,173881.30344630,1252,1.77072000,161462.71309890,0
1767565020000,91204.32,91204.33000000,91195.67000000,91195.68,3.09015,1767565079999,281833.29369100,413,0.97862000,89253.50440110,0
1767565080000,91195.67,91195.68000000,91195.67000000,91195.68,0.64784,1767565139999,59080.20785610,179,0.50033000,45627.93457440,0
1767565140000,91195.67,91236.00000000,91195.67000000,91235.99,16.06632,1767565199999,1465337.45832260,1340,15.71481000,1433269.38761370,0
1767565200000,91235.99,91236.00000000,91235.99000000,91235.99,2.21657,1767565259999,202230.97755480,231,1.92005000,175177.68180000,0
1767565260000,91236.0,91236.00000000,91235.99000000,91235.99,0.38337,1767565319999,34977.14363160,148,0.21453000,19572.85908000,0
1767565320000,91235.99,91236.00000000,91235.99000000,91236.0,1.01319,1767565379999,92439.40033530,152,0.76272000,69587.52192000,0
1767565380000,91236.0,91244.00000000,91235.99000000,91244.0,1.93119,1767565439999,176202.25373440,406,0.94972000,86651.42838910,0
1767565440000,91244.0,91244.04000000,91224.00000000,91224.01,6.55066,1767565499999,597697.38216050,825,4.37562000,399246.69662960,0
1767565500000,91224.01,91226.01000000,91224.00000000,91226.01,5.40304,1767565559999,492887.83783690,360,5.06248000,461819.96019690,0
